DOL,CD,FI3312A,FI3312B,TI3302A,TI3302B
109.250,6.015,28.601,31.388,89.173,87.482
109.292,6.013,28.559,31.130,89.144,87.516
109.375,2.454,13.329,30.700,84.226,82.949
109.417,2.455,13.337,30.686,84.001,82.750
109.458,2.454,13.342,30.914,83.960,82.705
109.500,2.455,13.345,30.923,83.940,82.749
109.542,2.454,13.351,30.502,83.975,82.789
109.583,2.454,13.337,30.425,83.958,82.677
109.625,2.454,13.336,30.532,83.956,82.713
109.667,2.454,13.343,30.654,84.002,82.748
109.708,2.453,13.344,30.930,83.973,82.715
109.750,2.453,13.331,30.664,83.941,82.581
109.792,2.453,13.311,30.782,83.965,82.622
109.833,2.453,13.326,30.562,83.976,82.668
109.875,2.454,13.321,30.918,83.949,82.648
109.958,6.013,29.408,31.333,88.829,87.264
110.000,6.013,29.130,31.281,89.238,87.671
110.042,6.015,29.288,31.117,89.220,87.592
110.083,6.015,29.303,30.902,89.250,87.669
110.125,6.014,29.297,31.243,89.215,87.520
110.167,6.015,29.144,31.169,89.276,87.574
110.208,6.014,29.223,30.996,89.237,87.621
110.250,6.014,29.301,31.233,89.267,87.632
110.292,6.016,29.319,31.474,89.102,87.412
110.375,6.015,29.030,31.091,89.295,87.656
110.417,6.016,29.099,31.467,89.344,87.765
110.458,6.014,29.179,31.343,89.337,87.804
110.500,6.016,29.063,31.211,89.394,87.849
110.542,6.017,29.126,31.528,89.329,87.875
110.583,6.018,29.018,31.290,89.231,87.729
110.625,6.017,29.000,31.434,89.289,87.774
110.667,6.019,29.190,31.372,89.333,87.829
110.708,6.017,29.158,31.473,89.343,87.837
110.750,6.018,29.247,31.165,89.304,87.738
110.792,6.016,29.104,31.460,89.324,87.751
110.833,6.016,29.128,31.395,89.321,87.683
110.875,6.015,28.363,31.195,89.308,87.710
110.958,6.017,28.889,31.237,89.291,87.727
111.000,6.014,29.079,31.199,89.315,87.665
111.042,6.014,29.012,31.529,89.325,87.774
111.083,6.012,28.351,31.383,89.315,87.703
111.125,6.015,29.080,31.202,89.333,87.693
111.167,6.013,29.075,31.307,89.358,87.737
111.208,6.012,29.057,31.287,89.358,87.763
111.250,6.013,28.872,31.352,89.306,87.737
111.292,6.014,28.936,31.135,89.388,87.759
111.375,6.014,29.062,31.490,89.426,87.875
111.417,6.015,29.032,30.952,89.391,87.796
111.458,6.016,29.148,31.127,89.468,87.913
111.500,6.017,29.122,31.343,89.477,87.944
111.542,6.018,28.944,30.984,89.444,87.928
111.583,6.016,29.064,31.208,89.388,87.886
111.625,6.015,29.061,31.057,89.422,87.902
111.667,6.017,29.371,31.237,89.435,87.941
111.708,6.018,29.080,31.296,89.408,87.854
111.750,6.019,28.659,31.189,89.419,87.867
111.792,6.016,29.071,30.985,89.395,87.789
111.833,6.014,28.674,31.310,89.433,87.734
111.875,6.014,28.876,31.147,89.428,87.840
111.958,6.015,28.903,31.042,89.391,87.737
112.000,6.014,28.921,31.163,89.374,87.799
112.042,6.015,29.038,31.096,89.425,87.829
112.083,6.015,29.010,30.896,89.432,87.813
112.125,6.015,28.925,30.959,89.427,87.778
112.167,6.014,28.957,31.189,89.467,87.857
112.208,6.014,29.081,31.015,89.463,87.896
112.250,6.014,29.059,31.224,89.500,87.874
112.292,6.014,28.955,31.314,89.490,87.852
112.375,2.760,15.408,30.651,85.451,84.097
112.417,2.760,15.309,30.433,84.675,83.343
112.458,2.761,15.319,30.511,84.430,83.111
112.500,2.760,15.302,30.602,84.340,83.043
112.542,2.761,15.293,30.495,84.343,83.058
112.583,2.760,15.305,30.590,84.324,82.950
112.625,2.760,15.298,30.564,84.296,82.965
112.667,2.760,15.430,30.513,84.286,82.962
112.708,2.760,15.451,30.531,84.290,82.942
112.750,2.760,15.428,30.416,84.288,82.928
112.792,2.759,15.443,30.358,84.360,82.948
112.833,2.759,15.709,30.531,84.357,82.942
112.875,2.759,15.636,30.512,84.374,82.971
112.958,6.013,29.572,31.118,90.432,88.839
113.000,6.014,28.949,31.067,90.049,88.525
113.042,6.014,29.284,30.850,90.028,88.442
113.083,6.012,28.678,30.998,90.013,88.359
113.125,6.013,29.361,31.026,89.953,88.153
113.167,6.012,29.205,30.915,89.950,88.223
113.208,6.011,29.378,31.091,89.950,88.303
113.250,6.012,29.463,31.012,90.019,88.318
113.292,6.012,28.639,31.083,90.001,88.285
113.375,2.760,15.886,30.534,85.525,84.172
113.417,2.759,15.876,30.403,84.538,83.202
113.458,2.759,15.885,30.579,84.293,82.949
113.500,2.759,15.868,30.476,84.237,82.924
113.542,2.759,15.853,30.426,84.181,82.718
113.583,2.759,15.847,30.450,84.180,82.805
113.625,2.758,15.833,30.244,84.164,82.778
113.667,2.759,15.853,30.337,84.264,82.796
113.708,2.759,15.861,30.375,84.554,83.192
113.750,2.759,15.857,30.279,84.638,83.261
113.792,2.758,15.852,30.262,84.655,83.277
113.833,2.759,15.849,30.307,84.694,83.265
113.875,2.759,15.850,30.366,84.785,83.369
113.958,6.010,29.696,30.919,89.876,88.296
114.000,6.011,29.525,30.948,90.053,88.438
114.042,6.012,29.492,31.204,90.080,88.482
114.083,6.013,29.427,30.945,90.141,88.513
114.125,6.013,29.539,31.030,90.155,88.523
114.167,6.013,29.578,30.871,90.165,88.532
114.208,6.015,29.551,31.197,90.130,88.600
114.250,6.015,29.544,31.029,90.071,88.475
114.292,6.014,29.510,30.773,90.095,88.518
114.375,2.760,15.082,30.254,85.341,83.997
114.417,2.760,14.883,30.380,84.690,83.320
114.458,2.760,14.998,30.241,84.495,83.182
114.500,2.761,15.032,30.488,84.500,83.115
114.542,2.760,14.978,30.325,84.450,83.069
114.583,2.760,14.900,30.265,84.452,83.090
114.625,2.759,14.973,30.346,84.415,82.958
114.667,2.758,14.943,30.140,84.439,82.929
114.708,2.757,14.984,30.107,84.487,83.015
114.750,2.757,14.823,30.682,84.532,83.132
114.792,2.757,15.117,30.571,84.583,83.118
114.833,2.758,15.138,30.378,84.634,83.253
114.875,2.758,15.083,30.474,84.666,83.301
114.958,6.011,29.160,31.256,89.305,87.740
115.000,6.013,29.252,30.948,89.745,88.242
115.042,6.014,29.456,31.129,89.836,88.290
115.083,6.014,29.206,31.306,89.882,88.241
115.125,6.013,29.351,31.238,89.822,88.209
115.167,6.013,29.404,31.074,89.808,88.112
115.208,6.014,29.436,31.025,89.844,88.222
115.250,6.014,29.301,31.096,89.768,88.170
115.292,6.014,29.384,31.178,89.743,88.114
115.375,2.760,15.319,30.032,86.898,85.393
115.417,2.758,15.125,30.551,84.719,83.209
115.458,2.758,15.279,30.453,84.409,82.930
115.500,2.757,15.302,30.460,84.361,82.882
115.542,2.758,15.357,30.377,84.368,83.022
115.583,2.757,15.403,30.678,84.400,83.090
115.625,2.758,15.459,30.486,84.471,83.177
115.667,2.758,15.413,30.524,84.552,83.182
115.708,2.758,15.453,30.415,84.522,83.100
115.750,2.758,15.493,30.792,84.562,83.103
115.792,2.759,15.480,30.666,84.558,83.207
115.833,2.758,15.511,30.646,84.542,83.216
115.875,2.759,15.472,30.787,84.544,83.201
115.958,6.013,29.203,31.346,89.633,88.051
116.000,6.012,29.483,31.001,89.753,88.124
116.042,6.013,29.574,30.831,89.793,88.119
116.083,6.014,29.545,31.090,89.870,88.126
116.125,6.013,28.813,30.986,89.787,88.114
116.167,6.013,29.433,31.025,89.831,88.036
116.208,6.015,28.998,30.924,89.643,87.944
116.250,6.014,29.541,30.852,89.715,87.835
116.292,6.011,29.143,30.468,89.499,87.628
116.375,2.758,15.203,30.101,85.904,84.396
116.417,2.757,15.236,30.392,84.623,83.124
116.458,2.756,15.205,30.522,83.994,82.476
116.500,2.755,15.197,30.385,83.906,82.323
116.542,2.756,15.216,30.440,83.920,82.429
116.583,2.757,15.236,30.335,83.921,82.449
116.625,2.757,15.289,30.545,83.901,82.556
116.667,2.757,15.296,30.493,83.894,82.511
116.708,2.757,15.302,30.484,83.875,82.462
116.750,2.756,15.280,30.637,83.913,82.465
116.792,2.758,15.267,30.382,83.964,82.438
116.833,2.757,15.248,30.576,83.971,82.488
116.875,2.757,15.438,30.499,84.076,82.547
116.958,6.010,28.580,31.252,89.508,87.837
117.000,6.012,28.536,31.196,89.857,88.161
117.042,6.013,28.476,31.234,89.933,88.166
117.083,6.013,28.539,30.798,89.936,88.099
117.125,6.012,28.719,31.012,89.887,88.163
117.167,6.012,28.613,31.147,89.883,88.198
117.208,6.011,28.443,31.214,89.936,88.080
117.250,6.011,28.621,31.004,89.863,88.096
117.292,6.012,28.559,31.057,89.914,88.141
117.375,6.014,28.688,31.103,89.925,88.196
117.417,6.013,28.590,31.094,89.917,88.211
117.458,6.013,28.692,30.992,89.910,88.252
117.500,6.015,28.639,30.935,89.880,88.213
117.542,6.014,28.476,31.183,89.871,88.155
117.583,6.014,28.548,31.232,89.866,88.245
117.625,6.016,28.786,31.191,89.838,88.249
117.667,6.015,28.292,31.147,89.827,88.078
117.708,6.014,28.515,31.037,89.843,88.161
117.750,6.016,28.765,31.036,89.842,88.159
117.792,6.014,28.671,31.254,89.866,88.167
117.833,6.013,28.686,31.304,89.855,88.203
117.875,6.014,28.602,30.871,89.850,88.147
117.958,6.012,28.575,31.056,89.856,88.166
118.000,6.014,28.604,31.193,89.856,88.115
118.042,6.013,28.521,31.034,89.846,88.138
118.083,6.014,28.532,31.156,89.852,88.183
118.125,6.013,28.687,31.085,89.850,88.080
118.167,6.012,28.595,31.056,89.837,88.110
118.208,6.012,28.695,31.273,89.882,88.064
118.250,6.011,28.868,31.101,89.846,88.142
118.292,6.014,28.625,31.474,89.598,87.892
118.375,6.014,28.787,31.173,89.527,87.854
118.417,6.014,28.604,31.180,89.526,87.849
118.458,6.015,28.586,31.185,89.573,87.970
118.500,6.015,28.650,31.155,89.592,88.002
118.542,6.013,28.605,31.159,89.500,87.774
118.583,6.015,28.440,31.312,89.564,87.861
118.625,6.012,28.670,31.092,89.566,87.870
118.667,6.013,28.746,31.237,89.577,87.888
118.708,6.013,28.839,30.803,89.528,87.843
118.750,6.014,28.655,31.117,89.590,87.861
118.792,6.014,28.580,31.015,89.551,87.842
118.833,6.014,28.616,30.892,89.543,87.744
118.875,6.014,28.818,31.295,89.511,87.775
118.958,6.015,28.675,31.014,89.441,87.722
119.000,6.014,28.738,31.296,89.448,87.785
119.042,6.013,28.751,31.303,89.477,87.747
119.083,6.014,28.591,31.321,89.497,87.767
119.125,6.013,28.766,31.438,89.515,87.754
119.167,6.013,28.832,31.333,89.513,87.822
119.208,6.012,28.572,31.335,89.529,87.774
119.250,6.013,28.641,31.136,89.538,87.792
119.292,6.014,28.606,31.279,89.530,87.814
119.375,2.760,15.110,30.129,84.192,82.818
119.417,2.760,15.681,30.689,83.943,82.459
119.458,2.759,15.669,30.336,83.907,82.483
119.500,2.759,15.658,30.478,83.960,82.582
119.542,2.759,15.634,30.308,83.955,82.619
119.583,2.758,15.661,30.283,83.978,82.674
119.625,2.759,15.684,30.457,84.067,82.715
119.667,2.759,15.862,30.472,84.186,82.737
119.708,2.758,15.786,30.449,84.161,82.716
119.750,2.758,15.792,30.602,84.153,82.690
119.792,2.759,15.778,30.303,84.225,82.784
119.833,2.758,15.788,30.460,84.289,82.854
119.875,2.759,15.790,30.615,84.278,82.806
119.958,5.490,26.421,31.207,88.206,86.552
120.000,5.491,26.677,31.155,88.487,86.865
120.042,5.491,26.763,31.104,88.538,86.892
120.083,5.491,26.555,31.020,88.500,86.868
120.125,5.490,26.727,30.953,88.495,86.833
120.167,5.490,26.482,30.960,88.492,86.810
120.208,5.491,26.544,31.082,88.485,86.821
120.250,5.489,26.655,31.207,88.481,86.743
120.292,5.490,26.516,30.955,88.451,86.784
120.375,5.490,26.530,31.028,88.433,86.874
120.417,5.490,26.501,31.062,88.417,86.910
120.458,5.490,26.591,30.864,88.424,86.902
120.500,5.491,26.652,31.117,88.488,86.962
120.542,5.491,26.460,31.040,88.500,86.954
120.583,5.493,26.812,31.276,88.496,86.957
120.625,5.492,26.647,31.043,88.512,86.997
120.667,5.493,26.604,30.916,88.474,86.897
120.708,5.492,26.619,31.288,88.452,86.840
120.750,5.492,26.660,31.025,88.457,86.868
120.792,5.491,26.641,31.056,88.451,86.844
120.833,5.491,26.613,31.033,88.392,86.770
120.875,5.491,26.586,31.119,88.427,86.785
120.958,5.493,26.588,31.138,88.445,86.804
121.000,5.491,26.659,31.363,88.466,86.832
121.042,5.491,26.570,31.173,88.486,86.809
121.083,5.490,26.606,31.001,88.470,86.802
121.125,5.490,26.511,31.185,88.419,86.760
121.167,5.489,26.642,31.198,88.423,86.763
121.208,5.490,26.670,31.163,88.427,86.813
121.250,5.489,26.429,31.287,88.464,86.756
121.292,5.490,26.623,30.914,88.443,86.759
121.375,5.490,26.648,30.938,88.448,86.874
121.417,5.490,26.689,31.080,88.480,86.939
121.458,5.492,26.659,30.968,88.471,86.930
121.500,5.492,26.393,30.922,88.500,87.002
121.542,5.493,26.764,31.032,88.473,86.960
121.583,5.494,26.684,30.916,88.470,86.940
121.625,5.493,26.738,31.073,88.429,86.889
121.667,5.493,26.627,31.037,88.435,86.838
121.708,5.492,26.782,30.882,88.424,86.870
121.750,5.492,26.710,31.198,88.452,86.894
121.792,5.492,26.681,31.159,88.437,86.872
121.833,5.493,26.658,30.915,88.446,86.812
121.875,5.491,26.608,30.868,88.418,86.823
121.958,5.493,26.638,31.111,88.412,86.789
122.000,5.493,26.666,31.229,88.385,86.804
122.042,5.491,26.667,31.112,88.379,86.762
122.083,5.492,26.666,31.162,88.389,86.794
122.125,5.492,26.584,31.154,88.384,86.734
122.167,5.490,26.556,30.859,88.476,86.816
122.208,5.491,26.464,30.811,88.457,86.818
122.250,5.491,26.623,31.167,88.507,86.882
122.292,5.491,26.517,30.904,88.503,86.841
122.375,5.491,26.684,31.001,88.373,86.873
122.417,5.491,26.761,31.130,88.410,86.887
122.458,5.493,26.664,31.000,88.438,86.978
122.500,5.492,26.540,30.998,88.417,86.909
122.542,5.497,26.670,30.909,88.483,86.899
122.583,5.493,26.678,30.938,88.412,86.930
122.625,5.492,26.561,30.993,88.365,86.878
122.667,5.492,26.571,30.838,88.370,86.841
122.708,5.492,26.644,30.973,88.342,86.765
122.750,5.493,26.664,30.844,88.380,86.792
122.792,5.492,26.688,30.926,88.418,86.815
122.833,5.490,26.658,30.745,88.401,86.833
122.875,5.491,26.644,30.697,88.433,86.850
122.958,5.490,26.534,30.741,88.405,86.810
123.000,5.489,26.533,30.900,88.511,86.797
123.042,5.490,26.626,30.927,88.488,86.872
123.083,5.489,26.470,30.949,88.472,86.823
123.125,5.488,26.528,30.958,88.416,86.787
123.167,5.490,26.429,30.802,88.433,86.802
123.208,5.491,26.305,31.009,88.438,86.796
123.250,5.490,26.509,30.803,88.447,86.784
123.292,5.490,26.624,30.784,88.460,86.766
123.375,5.490,26.546,30.848,88.486,86.888
123.417,5.490,26.724,31.329,88.409,86.770
123.458,5.490,26.657,31.334,88.363,86.820
123.500,5.491,26.642,31.183,88.372,86.862
123.542,5.493,26.428,31.111,88.405,86.896
123.583,5.491,26.677,31.437,88.352,86.777
123.625,5.493,26.627,31.314,88.198,86.672
123.667,5.492,26.848,31.543,88.147,86.640
123.708,5.491,26.596,31.301,88.201,86.655
123.750,5.490,26.785,31.199,88.211,86.606
123.792,5.489,26.412,31.147,88.156,86.526
123.833,5.488,26.545,31.279,88.252,86.648
123.875,5.488,26.493,31.154,88.307,86.663
123.958,5.490,26.878,31.493,88.385,86.710
124.000,5.490,26.660,31.454,88.382,86.730
124.042,5.490,26.605,31.287,88.359,86.701
124.083,5.489,26.744,31.332,88.331,86.664
124.125,5.490,26.501,31.387,88.310,86.692
124.167,5.491,26.425,31.331,88.309,86.680
124.208,5.491,26.618,31.293,88.316,86.668
124.250,5.489,26.514,31.349,88.294,86.640
124.292,3.065,15.415,30.693,84.215,82.794
124.375,3.065,15.155,30.556,84.929,83.511
124.417,3.066,15.154,30.742,84.965,83.570
124.458,3.065,15.159,30.726,85.018,83.646
124.500,3.065,15.155,30.552,85.041,83.676
124.542,3.065,15.146,30.516,85.085,83.673
124.583,3.066,15.135,30.676,85.106,83.690
124.625,3.064,15.128,30.615,85.074,83.653
124.667,3.064,15.112,30.465,85.082,83.671
124.708,3.063,15.119,30.550,85.088,83.648
124.750,3.064,15.108,30.501,85.091,83.599
124.792,3.064,15.078,30.690,85.108,83.562
124.833,3.065,15.107,30.425,85.137,83.623
124.875,3.064,15.068,30.586,85.039,83.554
124.958,3.064,15.080,30.432,85.095,83.657
125.000,3.064,15.075,30.487,85.130,83.691
125.042,3.065,15.056,30.469,85.158,83.718
125.083,3.062,15.015,30.584,85.159,83.713
125.125,3.063,14.990,30.604,85.226,83.761
125.167,3.064,14.966,30.688,85.268,83.784
125.208,3.065,14.960,30.577,85.205,83.785
125.250,3.063,14.950,30.567,85.275,83.748
125.292,3.065,14.930,30.702,85.322,83.851
125.375,5.491,27.377,30.962,89.013,87.414
125.417,5.490,27.144,30.961,88.761,87.230
125.458,5.492,27.068,31.074,88.764,87.300
125.500,5.491,27.049,30.895,88.777,87.255
125.542,5.491,27.070,31.041,88.760,87.217
125.583,5.493,26.950,30.961,88.763,87.205
125.625,5.492,26.877,30.982,88.748,87.136
125.667,5.491,27.219,30.935,88.755,87.125
125.708,5.491,27.200,31.124,88.776,87.113
125.750,5.491,27.211,31.117,88.739,87.053
125.792,5.489,27.058,31.155,88.815,87.111
125.833,5.491,27.004,30.996,88.701,87.096
125.875,5.491,27.030,31.177,88.704,87.083
125.958,5.491,27.040,30.881,88.749,87.108
126.000,5.489,27.003,30.890,88.787,87.127
126.042,5.491,27.016,31.195,88.749,87.136
126.083,5.489,27.050,31.056,88.762,87.128
126.125,5.490,27.000,31.050,88.800,87.165
126.167,5.489,26.973,31.143,88.840,87.161
126.208,5.490,26.867,30.949,88.866,87.179
126.250,5.490,27.075,31.003,88.833,87.124
126.292,5.490,27.057,31.205,88.854,87.142
126.375,3.064,15.472,30.659,85.414,84.042
126.417,3.064,15.460,30.644,84.723,83.344
126.458,3.064,15.436,30.459,84.574,83.153
126.500,3.064,15.454,30.322,84.631,83.187
126.542,3.064,15.445,30.587,84.639,83.219
126.583,3.063,15.464,30.608,84.709,83.287
126.625,3.062,15.435,30.708,84.696,83.286
126.667,3.064,15.437,30.556,84.719,83.294
126.708,3.063,15.411,30.632,84.701,83.209
126.750,3.063,15.410,30.636,84.745,83.178
126.792,3.063,15.393,30.523,84.557,83.104
126.833,3.062,15.375,30.508,84.644,83.144
126.875,3.062,15.384,30.588,84.708,83.125
126.958,5.487,27.186,31.080,88.500,86.825
127.000,5.488,27.118,30.873,88.725,87.057
127.042,5.489,27.113,30.900,88.795,87.154
127.083,5.489,27.062,30.928,88.802,87.144
127.125,5.489,27.095,31.083,88.805,87.098
